trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode,z_score
2019-08-21 05:14:33,4239552724014407,fraud_Torphy-Goyette,shopping_pos,680.5,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,996fe31a5a122971dc5ce354cfa3ce7f,1345526073,41.546078,-84.34707399999999,0,43502,3.8059134318722654
2019-08-21 06:24:17,5501083170975659,"fraud_Ferry, Lynch and Kautzer",misc_net,984.92,Wayne,Payne,M,587 Bradley Inlet Suite 281,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,25e075a01f3e954d7fb53f67acf4a348,1345530257,41.546595,-81.870705,0,44140,5.704787697432275
2019-08-21 07:11:39,6517217825320610,fraud_Ankunding LLC,shopping_net,590.2,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,d5d50c4ccedec198e22dc9cfa194b971,1345533099,32.099843,-89.243175,0,39338,3.242651010940432
2019-08-21 07:42:08,4239552724014407,fraud_Mayert Group,shopping_pos,1841.54,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,25aec7f36f55dbd06e64c69c77926021,1345534928,42.025616,-84.874076,0,49082,11.048108351016193
2019-08-21 11:08:19,4124536010991657,fraud_Boyer PLC,misc_pos,1089.74,Sydney,Montoya,F,265 Christian Summit Suite 231,Fairhope,AL,36532,30.5012,-87.8835,27829,"Presenter, broadcasting",1954-07-21,2da8c5b09cd9b7bc9488b5472d28b661,1345547299,30.039509,-88.869124,0,-1,6.358621218606969
2019-08-21 13:50:26,375082648741747,fraud_Dach-Nader,misc_net,778.92,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,e9fb30fba5f29b8914be5ac0407a2f62,1345557026,47.427795,-97.329873,0,58274,4.419825806934404
2019-08-21 16:05:21,180056173248083,"fraud_Little, Gutmann and Lynch",shopping_net,772.01,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,f683c3e4f8d74f56b5cce0ab7aee14e8,1345565121,42.871528000000005,-85.350536,0,49302,4.376723444491004
2019-08-21 16:28:32,3521417320836166,fraud_Kozey-Boehm,shopping_net,781.46,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,d19350287b05b971972a50a43285394d,1345566512,40.722955,-87.153856,0,47977,4.435669511797824
2019-08-21 16:59:01,3590736522064285,"fraud_Langworth, Boehm and Gulgowski",shopping_net,895.19,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,4d0d145fb799b3af32d5be84b0849547,1345568341,35.114967,-93.230271,0,72853,5.145080753576091
2019-08-21 21:10:45,630423337322,"fraud_Altenwerth, Cartwright and Koss",shopping_net,781.71,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,35061f492382fba6d659a76cd5bc054d,1345583445,47.894638,-118.118296,0,99040,4.437228931567846
2019-08-21 22:20:32,180067151859700,fraud_Kerluke-Abshire,shopping_net,734.79,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,32d1256802624fa6bd0388f450dfa26b,1345587632,42.476098,-88.058531,0,60002,4.144557029130175
2019-08-21 22:32:40,3590736522064285,fraud_Botsford Ltd,shopping_pos,751.42,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,7af4e6f32b5cb75010d03727690dac2e,1345588360,34.666343,-91.51595,0,72134,4.2482896322320185
2019-08-21 23:17:05,343746486082492,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,755.14,Jeffrey,Munoz,M,836 Stephanie Union,Cedar,MI,49621,44.8605,-85.8138,3096,"Social research officer, government",1975-10-11,3f2a5eab2ddd1a7aad97b54009aeba77,1345591025,44.34922,-86.75952099999999,0,-1,4.271493798409941
2019-08-21 23:19:06,213186880359195,fraud_Corwin-Romaguera,travel,601.47,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,1b80cd5362d8e80d670ce2641675ac80,1345591146,41.422804,-90.295329,0,61241,3.3129496541730097
2019-08-21 23:46:19,3598304579370089,"fraud_Labadie, Treutel and Bode",shopping_net,1074.89,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,893fe202ee82bac89340ec72f2836585,1345592779,37.818134,-96.740494,0,67042,6.265991684267682
2019-08-22 00:46:01,4255397449664185994,"fraud_Boehm, Block and Jakubowski",misc_pos,991.5,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,a4069de0ebf05efab0e77f5e8c18d130,1345596361,33.046562,-97.754149,0,76073,5.745831625779247
2019-08-22 12:44:54,503848303379,fraud_Pouros-Haag,shopping_pos,1099.64,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,b389170e6d2712eadea7902bd694bbd8,1345639494,25.602151,-81.418932,0,-1,6.420374241499829
2019-08-22 13:15:02,503874407318,fraud_Johnston-Casper,travel,662.31,Andrew,Mcgee,M,4130 Tiffany Glen Apt. 562,San Antonio,TX,78248,29.5894,-98.5201,1595797,Exhibition designer,1975-12-28,a340a59f0bc86e42f8a3f88cbbeca483,1345641302,29.945057,-98.303406,0,78623,3.6924500494054873
2019-08-22 13:42:27,213112402583773,fraud_Jewess LLC,shopping_pos,5473.1,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,bf4700aef8c07ef09836fd6bc6240488,1345642947,33.178532000000004,-82.696838,0,30820,33.70061419109605
2019-08-22 15:35:46,3576431665303017,fraud_Kihn Inc,shopping_pos,575.1,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,580795a1d5dd43bcb5409125b1e9cfed,1345649746,32.865048,-111.717728,0,85222,3.148462056831122
2019-08-22 15:39:40,2264937662466770,fraud_Beier-Hyatt,shopping_pos,1624.04,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,1995-10-17,196b00d2d795d3d50653bffb2910d88f,1345649980,29.167041,-99.086028,0,78886,9.691413151097322
2019-08-22 18:43:09,180094419304907,fraud_Metz-Boehm,shopping_pos,1099.44,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,4860ff578631e1f5131a3d37509cbac8,1345660989,33.806137,-116.489142,0,92234,6.419126705683811
2019-08-22 19:12:36,3566875419572867,fraud_Kessler Group,travel,572.5,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,8179301fb0adb4e36c583327c6138103,1345662756,43.985361,-73.340888,0,5734,3.132244091222896
2019-08-22 23:04:57,3553629419254918,fraud_Lemke-Gutmann,shopping_net,1587.5,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,6c81546783a91652ba6b38551d862d9b,1345676697,47.931151,-121.783138,0,98294,9.463488357510952
2019-08-22 23:31:57,3596217206093829,fraud_Schmeler Inc,misc_pos,1205.98,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,e0398469feb6948391c7110df4185ec4,1345678317,41.024494,-92.146235,0,52533,7.0836890348762545
2019-08-22 23:36:45,4904681492230012,"fraud_Douglas, Schneider and Turner",shopping_pos,1677.06,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,4ad486dcf43613f063aef7f6847729db,1345678605,41.145037,-73.564504,0,6903,10.022134895923523
2019-08-23 00:47:51,348379466427142,fraud_Schmidt and Sons,shopping_net,1219.81,Michael,Rowe,M,7428 Martinez Flats,Melbourne,FL,32935,28.1384,-80.6524,139650,Database administrator,1957-01-23,f6d72f436f17262d0a1f4f1aacaaa1c0,1345682871,27.489908000000003,-79.74382299999999,0,-1,7.1699561365538536
2019-08-23 00:58:27,676102124465,fraud_Dach-Nader,misc_net,590.26,Natasha,Mclaughlin,F,8699 Lindsay Ford Apt. 486,Napa,CA,94558,38.4549,-122.2564,94014,Airline pilot,1985-08-21,2c4c8b1d8ac7aa0a078a26c0f7b79caf,1345683507,38.087094,-122.154593,0,94510,3.243025271685237
2019-08-23 09:05:22,4855853415727304322,fraud_Lesch Ltd,shopping_pos,673.18,Justin,Aguilar,M,184 Miller Manors,Wittenberg,WI,54499,44.8232,-89.1665,3223,Senior tax professional/tax inspector,1954-06-30,76c316a95d40e0d8a45553e0a82d89e3,1345712722,45.082908,-90.081033,0,54411,3.7602536210060302
2019-08-23 11:15:34,376944481517097,fraud_Hermann and Sons,shopping_pos,807.14,Tiffany,Stephens,F,1447 Ryan Lodge,Grand Bay,AL,36541,30.4983,-88.3282,15647,"Scientist, physiological",1957-12-26,60b688750eb77c722fd5b12bde7c7a38,1345720534,29.718044,-88.91469000000001,0,-1,4.595853110574453
2019-08-23 11:44:44,4740713119940984,fraud_Sawayn PLC,shopping_pos,799.42,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,1962-10-16,14c097a3bedd25ae1c805fec6852bd4a,1345722284,41.436456,-73.472131,0,6811,4.547698228076182
2019-08-23 13:39:11,180094419304907,fraud_Pouros-Conroy,shopping_pos,945.49,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,b08e8f66e865ebf7e22787156f2e549a,1345729151,32.831138,-116.231444,0,-1,5.458836011304455
2019-08-23 17:34:35,3595192916105588,fraud_Thiel Ltd,travel,726.19,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,a16e0143859d9be5260ca1a8019c1071,1345743275,34.892796000000004,-78.563642,0,28382,4.0909129890414295
2019-08-23 18:20:16,630441765090,fraud_Boyer-Haley,travel,1606.7,Susan,Washington,F,759 Erin Mount Suite 956,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,90add420144148852465731cfd94d62d,1345746016,32.84168,-99.516698,0,79533,9.58325179584862
2019-08-23 18:57:50,213157767990030,fraud_Kuhic LLC,shopping_net,1426.83,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,51aae3071f68c171b1d3d26c951b16f1,1345748270,42.00316,-109.138274,0,-1,8.461280459713414
2019-08-23 20:05:00,4102003771126577611,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1622.42,William,Fitzgerald,M,715 Courtney Pike Suite 932,Keller,TX,76248,32.9276,-97.2489,95035,Probation officer,1987-06-13,9715eaed4cc0ad644f0d9546e1107964,1345752300,33.582689,-97.411503,0,76252,9.681308110987583
2019-08-23 20:59:59,4613314721966,fraud_Boyer-Haley,travel,569.29,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,cef7eb743698a8760678c045156809c5,1345755599,36.716046,-81.074927,0,24330,3.112221141375817
2019-08-23 22:57:40,4198470814557,fraud_Goyette Inc,shopping_net,991.34,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,c99dc8621cd6f175cd3afdd938c1b65a,1345762660,41.588136,-94.64908,0,50002,5.744833597126433
2019-08-24 00:55:52,5388659976630693,fraud_Mohr-Bayer,shopping_net,569.81,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,cbcbb675652f68d0245a5cf947054ca4,1345769752,42.213196,-90.649041,0,52054,3.115464734497462
2019-08-24 02:00:35,375767678113375,fraud_Kemmer-Buckridge,misc_pos,1218.86,Christopher,Patterson,M,16744 Campbell Wall Apt. 372,Timberville,VA,22853,38.6476,-78.7717,4367,Waste management officer,1962-04-12,79987e00e62c1dd8dcce7fd2e55f0263,1345773635,39.208365,-79.454764,0,26292,7.164030341427771
2019-08-24 02:10:34,4168696938629925,"fraud_Kerluke, Kertzmann and Wiza",misc_net,880.33,Kevin,Hawkins,M,92811 Jared Spur Apt. 345,Melville,NY,11747,40.7946,-73.403,19803,Police officer,1998-12-29,019021caceb9af594f084636e277fc45,1345774234,41.429026,-73.202072,1,6482,5.052388842446002
2019-08-24 05:51:18,4836998673805450,fraud_Gutmann-Upton,misc_pos,899.22,Susan,Hardy,F,516 Brown Parks,Manistique,MI,49854,46.0062,-86.2555,6469,Trade mark attorney,1979-04-12,81dc573715864b2fff0b2e593120f56b,1345787478,46.391685,-85.49805500000001,0,49868,5.170218600268841
2019-08-24 05:55:24,3538520143479972,fraud_Brown PLC,misc_net,632.1,Cassandra,Nunez,F,9572 Austin Forge Suite 612,Clay Center,OH,43408,41.5686,-83.3632,269,Insurance underwriter,1965-09-15,5ae3863f725999d22f41ba1276da4628,1345787724,42.453973,-83.687955,0,48178,3.504009764396067
2019-08-24 06:22:59,6011109736646996,fraud_Kerluke Inc,misc_net,624.66,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,a3f376567459f22443f9d3040318a05b,1345789379,34.075528000000006,-77.500284,0,-1,3.457601432040221
2019-08-24 07:06:57,6506116513503136,fraud_Bednar Group,misc_net,617.11,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,3fb8d27f877ec924f4cd663fde2c7576,1345792017,31.550477,-95.119371,0,75925,3.4105069549855664
2019-08-24 09:00:27,60490596305,fraud_Jast-McDermott,shopping_pos,609.5,Karen,Johnson,F,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,2cf086a355c85c7eceedd64306809062,1345798827,35.278105,-89.801253,0,38135,3.363038217186106
2019-08-24 10:18:11,6573561108825071,fraud_Cormier LLC,shopping_net,990.95,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,d728d174886c15ba36f5e9be06c2708b,1345803491,36.417341,-95.987679,0,74070,5.742400902285199
2019-08-24 10:47:22,4939976756738216,fraud_Goyette Inc,shopping_net,1101.16,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,d7256552cfb0189790a98ba4a0e3943f,1345805242,26.734875,-99.753218,1,-1,6.429855513701561
2019-08-24 12:14:49,4128027264554082,"fraud_Parisian, Schiller and Altenwerth",misc_net,737.76,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,f011ced2928f835269d1c5b8c1d0b29b,1345810489,39.3001,-82.423125,1,45651,4.163082935998033
2019-08-24 12:29:45,4642255475285942,"fraud_Tillman, Fritsch and Schmitt",misc_net,1070.2,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,f1f20996089749af9a289a9046279289,1345811385,38.062532,-109.605712,0,-1,6.236736969382075
2019-08-24 12:55:32,38295635583927,fraud_Stamm-Witting,shopping_net,1156.59,Candice,Brown,F,9412 Harris Mews,O Brien,TX,79539,33.3749,-99.8473,178,Warden/ranger,1983-06-14,d574afa9a8cfb982ab63e7a576c82aa9,1345812932,32.419717,-100.749962,0,79532,6.775610065110769
2019-08-24 16:44:43,3534330126107879,fraud_Gislason Group,travel,567.44,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,aa0f0cba419aa90278c9d4900451c7b9,1345826683,46.163337,-108.349269,0,59079,3.1006814350776573
2019-08-24 16:45:20,4933461930348832,"fraud_Quitzon, Green and Bashirian",shopping_pos,1337.76,Richard,Carter,M,5097 Martin Ridges,Minneapolis,MN,55403,44.9673,-93.2828,1022298,Chemical engineer,1976-09-29,9a671de47de894f54f310205739ccb55,1345826720,45.914325,-93.882807,0,56338,7.905690384050087
2019-08-24 17:12:39,2254799658404120,fraud_Hudson-Grady,shopping_pos,616.68,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,114cae88249ee8a8a817cae2dae01455,1345828359,31.135305,-82.589712,0,31550,3.4078247529811287
2019-08-24 21:51:51,3551217896304745,"fraud_Swaniawski, Lowe and Robel",shopping_pos,575.57,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,d788f4d0fd31db5a36b9acf887e7343b,1345845111,43.497963,-75.193747,0,13494,3.1513937659987628
2019-08-24 22:11:31,3567697931646329,"fraud_Quitzon, Green and Bashirian",shopping_pos,909.38,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,b1ba4f70750923c135e78c88636879b7,1345846291,42.059995,-73.180266,0,1259,5.2335934197225225
2019-08-24 22:19:04,3573030041201292,"fraud_Roob, Conn and Tremblay",shopping_pos,1006.03,Joanne,Williams,F,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,06fa54ae2ee59406f86583399d124676,1345846744,40.21342,-109.914205,0,84052,5.836465102812907
2019-08-24 22:40:07,4168696938629925,fraud_Terry-Huel,shopping_net,1031.18,Kevin,Hawkins,M,92811 Jared Spur Apt. 345,Melville,NY,11747,40.7946,-73.403,19803,Police officer,1998-12-29,ab38995756db86cef825b879d6a61dcd,1345848007,41.752788,-73.001164,1,6013,5.99334273167709
2019-08-24 22:45:33,4128027264554082,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1079.99,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,735a263afd3d318e7c1d1bf8052cae74,1345848333,39.379685,-83.098974,1,45628,6.297803847576124
2019-08-24 23:09:59,4168696938629925,"fraud_Mosciski, Ziemann and Farrell",shopping_net,844.27,Kevin,Hawkins,M,92811 Jared Spur Apt. 345,Melville,NY,11747,40.7946,-73.403,19803,Police officer,1998-12-29,210ec993316d9462b0627ea2bd91f2fe,1345849799,41.612542,-73.16269399999999,1,6795,4.827458134818073
2019-08-24 23:35:40,2296006538441789,"fraud_Cremin, Hamill and Reichel",misc_pos,703.82,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,9f557b7b3dcbfef3608a8d3b09ee13c6,1345851340,40.040465000000005,-74.43556600000001,0,8533,3.9513761080198893
2019-08-24 23:44:02,4162872756672112717,fraud_Welch Inc,misc_net,733.45,Jacqueline,Johnson,F,0467 Jerry Pines Apt. 640,Ridge Spring,SC,29129,33.8714,-81.6559,3164,Field trials officer,1961-01-30,d03f64a5944877bbd625de3e1d82ca80,1345851842,34.729668,-80.728707,1,29720,4.1361985391628595
2019-08-24 23:52:40,4162872756672112717,fraud_Kihn Inc,shopping_pos,896.08,Jacqueline,Johnson,F,0467 Jerry Pines Apt. 640,Ridge Spring,SC,29129,33.8714,-81.6559,3164,Field trials officer,1961-01-30,beb6fe591d01f2f532af697314785ffe,1345852360,34.707486,-81.35641600000001,1,29706,5.150632287957369
2019-08-24 23:55:09,4629451965224809,"fraud_Streich, Dietrich and Barton",shopping_net,658.48,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,895ff6318d176546d6aad37cd24828c8,1345852509,30.851572,-82.707739,0,-1,3.668559738528755
2019-08-25 01:13:09,4147608975828480,fraud_Medhurst PLC,shopping_net,682.36,Edward,Tapia,M,354 Gutierrez Gateway,Comfrey,MN,56019,44.1111,-94.9134,914,Health and safety adviser,1944-07-26,a8b6c26c31795cb25acb57deec2432cb,1345857189,44.472231,-94.969399,0,56266,3.817515514961227
2019-08-25 02:18:54,3562264947797243,fraud_Kuhn LLC,shopping_pos,587.23,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,4cedcde651b61dd0617c98420fd4b062,1345861134,36.726541,-85.259934,0,42717,3.224125104072574
2019-08-25 04:38:45,374125201044065,fraud_Gislason Group,misc_pos,978.75,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,22a8e7b60215f9ccfc8b131b4f4aea94,1345869525,38.90205,-77.799697,0,20198,5.66630121750814
2019-08-25 04:44:40,4503101193493052864,fraud_McDermott-Rice,misc_pos,765.2,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,fa046ea0c8477c0be0bb575dcdd4bec2,1345869880,28.326962,-82.919779,0,-1,4.334244849955614
2019-08-25 05:25:48,4265776278887457,fraud_Denesik and Sons,shopping_pos,561.79,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,45bf2d3f0a4c1a8239eec33983e78ebf,1345872348,35.097544,-92.565204,0,72034,3.0654385482751665
2019-08-25 05:30:18,4210078554961359092,"fraud_Reichert, Shanahan and Hayes",shopping_net,1649.72,Valerie,Clark,F,7402 West Ranch,Lowell,OR,97452,43.92100000000001,-122.7806,1420,Systems analyst,1965-11-11,4bc177b09ea2def2e0c05638a3658a9f,1345872618,43.839694,-123.23713899999998,0,97451,9.85159674987395
2019-08-25 06:48:02,4505383113689,fraud_Eichmann-Russel,misc_pos,920.91,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,22a163757634c52b012e81baf2934379,1345877282,38.411563,-76.929491,0,20632,5.305513859515922
2019-08-25 08:04:56,180084576295055,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,833.13,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,5aea8a13d351a9a90fed6da227e3dfd3,1345881896,28.437038,-97.47245,0,-1,4.757970389865907
2019-08-25 08:10:44,4939976756738216,fraud_Hudson-Grady,shopping_pos,972.82,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,056a81d9292f35cd94ebd404951a07bb,1345882244,25.717056,-99.614703,1,-1,5.629311780563226
2019-08-25 08:30:39,2284059275940012,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,788.83,Thomas,Mathis,M,26615 Nelson Lane,Moores Hill,IN,47032,39.0945,-85.0638,3289,Sub,1969-11-22,eeb53db7f2bb7253168c278a8a7b9434,1345883439,39.317438,-85.72697600000001,0,47246,4.481641206618064
2019-08-25 08:46:22,344709867813900,fraud_Welch Inc,misc_net,572.66,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,cf8b0039a65c29f351a552c935daf729,1345884382,27.108597,-82.228025,0,34291,3.13324211987571
2019-08-25 11:58:22,3541554378551366,fraud_Pagac LLC,shopping_pos,733.05,Brianna,Wilson,F,257 Victor Stravenue,Hampton,VA,23666,37.0462,-76.4096,136895,Accounting technician,1939-09-19,3f746b7a4486da81f7e1ef07a6da07ae,1345895902,37.60747,-75.591193,0,23404,4.133703467530824
2019-08-25 12:33:54,4168696938629925,fraud_Hickle Group,shopping_pos,870.55,Kevin,Hawkins,M,92811 Jared Spur Apt. 345,Melville,NY,11747,40.7946,-73.403,19803,Police officer,1998-12-29,b7fba025c470d783e90fcdceca0472de,1345898034,41.091018,-73.564961,1,6905,4.991384341042753
2019-08-25 13:02:40,6011149206456997,"fraud_Kunze, Larkin and Mayert",travel,579.68,Jeffrey,White,M,8617 Holmes Terrace Suite 651,Tuscarora,MD,21790,39.2667,-77.5101,100,"Production assistant, television",1979-12-11,e59ad5e36b49d79847434cf31d840b10,1345899760,39.495117,-78.491871,0,25434,3.1770306270179187
2019-08-25 13:42:00,4951647200979051,"fraud_Weimann, Kuhic and Beahan",shopping_pos,1055.82,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,4069d4a2e06a7cfd6003d75a3ca43849,1345902120,37.121483000000005,-88.507063,0,42058,6.147039144210426
2019-08-25 15:53:35,4584931703207308232,"fraud_Haley, Jewess and Bechtelar",shopping_pos,1126.6,Amanda,Gomez,F,8152 Brittany Centers,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,fd87bf47b3dc519375be2267e89a420a,1345910015,33.631201000000004,-96.324284,0,75479,6.588542069498967
2019-08-25 16:07:12,3595192916105588,"fraud_Weimann, Kuhic and Beahan",shopping_pos,913.78,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,1b3d8cd832a314c28fcd90e7752134d2,1345910832,34.742323,-78.121648,0,28444,5.261039207674904
2019-08-25 16:12:43,5104807169438134,fraud_Boyer-Reichert,shopping_net,1100.77,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,78edaa1185b7da55cb6219a428f2fd71,1345911163,40.243691,-72.347922,0,-1,6.427422818860326
2019-08-25 16:21:19,3575540972310993,"fraud_Jones, Sawayn and Romaguera",misc_net,558.46,Rachel,Villarreal,F,250 Carrie Throughway,University,MS,38677,34.3396,-89.5736,4198,Curator,2001-06-22,ffa208ea378f2d0b546cd13becc222f2,1345911679,33.504076,-89.809279,0,38967,3.0446670769384783
2019-08-25 16:39:24,3576431665303017,"fraud_Quitzon, Green and Bashirian",shopping_pos,794.85,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,5464dddd261af2e4555a5df6edf86aeb,1345912764,33.951302,-112.533246,0,85342,4.519192034680186
2019-08-25 17:09:58,4302480582202074,fraud_Metz-Boehm,shopping_pos,866.55,David,Rodriguez,M,821 Solis Points,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,d676c67073a37bef36ed6c15bcad286a,1345914598,43.641083,-85.308622,0,49342,4.966433624722407
